TextGrid,Transcription,AlignOnset,AlignOffset,WordCount,NumWords,OnsetPhoneme,OffsetPhoneme,PresegBegin,Duration
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF507.TextGrid,ontslag,1.51,2.25,3,11,O,x,0,0.74
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF507.TextGrid,verslaafde,2.42,3.22,4,11,v,@,0,0.8000000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF507.TextGrid,psychiater,3.32,4.19,5,11,p,r,0,0.8700000000000006
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF507.TextGrid,laatst,4.44,4.99,6,11,l,t,0,0.5499999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF507.TextGrid,behandelde,5.14,5.96,7,11,b,@,0,0.8200000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF507.TextGrid,de,6.09,6.46,8,11,d,@,0,0.3700000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF507.TextGrid,kreeg,6.55,7.08,9,11,k,x,0,0.5300000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF507.TextGrid,die,7.23,7.52,10,11,d,i,0,0.28999999999999915
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF507.TextGrid,zijn,7.74,8.31,11,11,z,n,0,0.5700000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,een,0.0,0.41,1,12,e:,n,0,0.41
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,de,0.57,0.9,2,12,d,@,0,0.33000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,was,1.0,1.43,3,12,w,s,0,0.42999999999999994
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,overtreder,1.56,2.39,4,12,o:,r,0,0.8300000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,de,2.66,2.99,5,12,d,@,0,0.33000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,kronkelig,3.1,3.86,6,12,k,x,0,0.7599999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,smeris,4.06,4.7,7,12,s,s,0,0.6400000000000006
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,die,4.9,5.2,8,12,d,i,0,0.2999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,ingerend,5.41,6.07,9,12,I,t,0,0.6600000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,ontvlucht,6.24,6.92,10,12,O,t,0,0.6799999999999997
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,paadje,7.04,7.59,11,12,p,@,0,0.5499999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF508.TextGrid,is,7.76,8.24,12,12,I,s,0,0.4800000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,trots,0.0,0.52,1,11,t,s,0,0.52
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,van,0.75,1.09,2,11,v,n,0,0.3400000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,rondleiden,1.21,1.96,3,11,r,@,0,0.75
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,de,2.07,2.41,4,11,d,@,0,0.3400000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,die,2.51,2.81,5,11,d,i,0,0.30000000000000027
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,het,3.01,3.38,6,11,@,t,0,0.3700000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,eigenaars,3.51,4.25,7,11,Ei,s,0,0.7400000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,bezoekers,4.41,5.17,8,11,b,s,0,0.7599999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,landgoed,5.37,5.99,9,11,l,t,0,0.6200000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,honderden,6.34,6.93,10,11,O,@,0,0.5899999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF509.TextGrid,zijn,7.12,7.71,11,11,z,n,0,0.5899999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,beschermde,0.0,0.84,1,12,b,@,0,0.84
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,de,0.95,1.25,2,12,d,@,0,0.30000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,die,1.38,1.7,3,12,d,i,0,0.32000000000000006
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,vrije,1.9,2.45,4,12,v,@,0,0.5500000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,bodyguard,2.56,3.33,5,12,b,t,0,0.77
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,had,3.44,3.69,6,12,h,t,0,0.25
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,een,4.0,4.35,7,12,e:,n,0,0.34999999999999964
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,gisteren,4.53,5.16,8,12,x,@,0,0.6299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,dag,5.37,5.77,9,12,d,x,0,0.39999999999999947
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,filmster,5.93,6.56,10,12,f,r,0,0.6299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,brede,6.86,7.41,11,12,b,@,0,0.5499999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF510.TextGrid,de,7.62,7.96,12,12,d,@,0,0.33999999999999986
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,ober,0.0,0.61,1,11,o:,r,0,0.61
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,morgen,0.75,1.27,2,11,m,@,0,0.52
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,zijn,1.47,1.91,3,11,z,n,0,0.43999999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,de,2.1,2.4,4,11,d,@,0,0.2999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,beroemde,2.49,3.12,5,11,b,@,0,0.6299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,krijgt,3.24,3.65,6,11,k,t,0,0.4099999999999997
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,beledigde,3.97,4.83,7,11,b,@,0,0.8599999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,president,4.83,5.74,8,11,p,t,0,0.9100000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,de,5.86,6.16,9,11,d,@,0,0.2999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,ontslag,6.33,6.96,10,11,O,x,0,0.6299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF511.TextGrid,die,7.1,7.51,11,11,d,i,0,0.41000000000000014
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,trok,0.0,0.44,1,12,t,k,0,0.44
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,de,0.5,0.85,2,12,d,@,0,0.35
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,aan,0.98,1.3,3,12,a:,n,0,0.32000000000000006
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,arts,1.45,2.0,4,12,A,s,0,0.55
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,plastic,2.08,2.7,5,12,p,k,0,0.6200000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,bandage,2.8,3.57,6,12,b,@,0,0.77
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,de,3.69,3.99,7,12,d,@,0,0.30000000000000027
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,die,4.12,4.41,8,12,d,i,0,0.29000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,handschoenen,4.54,5.34,9,12,h,@,0,0.7999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,vieze,5.57,6.0,10,12,v,@,0,0.4299999999999997
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,verschoonde,6.16,6.98,11,12,v,@,0,0.8200000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF512.TextGrid,eerst,7.11,7.65,12,12,e:,t,0,0.54
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,verstand,0.0,0.73,1,15,v,t,0,0.73
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,de,0.92,1.25,2,15,d,@,0,0.32999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,gescheurde,1.3,2.18,3,15,x,@,0,0.8800000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,veel,2.4,2.78,4,15,v,l,0,0.3799999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,met,2.96,3.39,5,15,m,t,0,0.43000000000000016
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,de,3.58,3.91,6,15,d,@,0,0.33000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,er,4.03,4.28,7,15,E,r,0,0.25
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,adviseert,4.54,5.46,8,15,A,t,0,0.9199999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,pezen,5.53,6.05,9,15,p,@,0,0.5199999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,die,6.23,6.51,10,15,d,i,0,0.27999999999999936
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,van,6.73,7.1,11,15,v,n,0,0.3699999999999992
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,heeft,7.23,7.82,12,15,h,t,0,0.5899999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,sportarts,7.95,8.85,13,15,s,s,0,0.8999999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,hockeyer,8.97,9.54,14,15,O,r,0,0.5699999999999985
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF513.TextGrid,de,9.69,10.04,15,15,d,@,0,0.34999999999999964
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,die,0.0,0.38,1,12,d,i,0,0.38
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,gebroken,0.55,1.29,2,12,x,@,0,0.74
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,raadpleegde,1.39,2.3,3,12,r,@,0,0.9099999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,de,2.44,2.72,4,12,d,@,0,0.28000000000000025
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,huilen,2.83,3.38,5,12,h,@,0,0.5499999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,bekken,3.51,4.0,6,12,b,@,0,0.4900000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,met,4.14,4.54,7,12,m,t,0,0.40000000000000036
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,verpleegster,4.81,5.69,8,12,v,r,0,0.8800000000000008
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,de,5.88,6.2,9,12,d,@,0,0.3200000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,moest,6.35,6.74,10,12,m,t,0,0.39000000000000057
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,het,7.08,7.53,11,12,@,t,0,0.4500000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF514.TextGrid,oma,7.71,8.58,12,12,o:,a:,0,0.8700000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,heeft,0.0,0.65,1,11,h,t,0,0.65
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,de,0.77,1.09,2,11,d,@,0,0.32000000000000006
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,een,1.23,1.52,3,11,e:,n,0,0.29000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,behandelde,1.71,2.47,4,11,b,@,0,0.7600000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,terugval,2.63,3.33,5,11,t,l,0,0.7000000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,psycholoog,3.42,4.32,6,11,p,x,0,0.9000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,alcoholist,4.32,5.18,7,11,A,t,0,0.8599999999999994
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,de,5.26,5.59,8,11,d,@,0,0.33000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,die,5.75,6.05,9,11,d,i,0,0.2999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,weer,6.2,6.69,10,11,w,r,0,0.4900000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF515.TextGrid,bekende,6.88,7.68,11,11,b,@,0,0.7999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,op,0.0,0.22,1,14,O,p,0,0.22
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,scholier,0.36,0.98,2,14,s,r,0,0.62
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,maandag,1.21,1.82,3,14,m,x,0,0.6100000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,gelegd,1.91,2.62,4,14,x,t,0,0.7100000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,de,2.72,3.0,5,14,d,@,0,0.2799999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,heeft,3.17,3.72,6,14,h,t,0,0.5500000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,de,3.84,4.12,7,14,d,@,0,0.28000000000000025
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,die,4.29,4.55,8,14,d,i,0,0.2599999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,treitert,4.69,5.35,9,14,t,t,0,0.6599999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,punaises,5.46,6.25,10,14,p,s,0,0.79
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,meester,6.41,6.95,11,14,m,r,0,0.54
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,stoel,7.32,7.82,12,14,s,l,0,0.5
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,de,8.01,8.33,13,14,d,@,0,0.3200000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF516.TextGrid,alweer,8.5,9.11,14,14,A,r,0,0.6099999999999994
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,zijn,0.0,0.56,1,12,z,n,0,0.56
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,heeft,0.7,1.3,2,12,h,t,0,0.6000000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,die,1.43,1.69,3,12,d,i,0,0.26
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,Jochem,1.83,2.36,4,12,j,m,0,0.5299999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,enkel,2.49,3.0,5,12,E,l,0,0.5099999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,te,3.11,3.48,6,12,t,@,0,0.3700000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,bezeerd,3.59,4.28,7,12,b,t,0,0.6900000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,basketbal,4.47,5.24,8,12,b,l,0,0.7700000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,tijdens,5.37,5.92,9,12,t,s,0,0.5499999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,hoog,6.12,6.61,10,12,h,x,0,0.4900000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,springt,6.66,7.23,11,12,s,N,0,0.5700000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF517.TextGrid,altijd,7.43,8.2,12,12,A,t,0,0.7699999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,hardhandig,0.0,0.76,1,11,h,x,0,0.76
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,die,1.02,1.32,2,11,d,i,0,0.30000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,de,1.5,1.79,3,11,d,@,0,0.29000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,gaat,1.94,2.41,4,11,x,t,0,0.4700000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,arresteert,2.52,3.42,5,11,A,t,0,0.8999999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,kraker,3.52,4.1,6,11,k,r,0,0.5799999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,politieman,4.28,5.18,7,11,p,n,0,0.8999999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,de,5.3,5.61,8,11,d,@,0,0.3100000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,werk,5.77,6.07,9,11,w,k,0,0.3000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,te,6.44,6.75,10,11,t,@,0,0.3099999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF518.TextGrid,agressieve,6.86,7.77,11,11,A,@,0,0.9099999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF519.TextGrid,die,0.0,0.38,1,10,d,i,0,0.38
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF519.TextGrid,ver,0.6,0.91,2,10,v,r,0,0.31000000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF519.TextGrid,de,1.12,1.39,3,10,d,@,0,0.2699999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF519.TextGrid,gaat,1.53,1.88,4,10,x,t,0,0.34999999999999987
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF519.TextGrid,bekogelt,2.16,2.94,5,10,b,t,0,0.7799999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF519.TextGrid,dames,3.07,3.58,6,10,d,s,0,0.5100000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF519.TextGrid,angstige,3.84,4.48,7,10,A,@,0,0.6400000000000006
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF519.TextGrid,te,4.6,4.84,8,10,t,@,0,0.2400000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF519.TextGrid,staker,5.02,5.64,9,10,s,r,0,0.6200000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF519.TextGrid,de,5.81,6.2,10,10,d,@,0,0.39000000000000057
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF520.TextGrid,beroemde,0.0,0.82,1,10,b,@,0,0.82
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF520.TextGrid,de,0.94,1.27,2,10,d,@,0,0.33000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF520.TextGrid,interviewt,1.33,2.05,3,10,I,t,0,0.7199999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF520.TextGrid,weten,2.25,2.81,4,10,w,@,0,0.56
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF520.TextGrid,journalist,3.0,3.74,5,10,Z,t,0,0.7400000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF520.TextGrid,bondscoach,3.93,4.66,6,10,b,S,0,0.73
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF520.TextGrid,veel,4.9,5.29,7,10,v,l,0,0.3899999999999997
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF520.TextGrid,de,5.43,5.78,8,10,d,@,0,0.35000000000000053
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF520.TextGrid,die,5.95,6.21,9,10,d,i,0,0.2599999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF520.TextGrid,wil,6.4,6.9,10,10,w,l,0,0.5
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,tuberculose,0.0,0.99,1,11,t,@,0,0.99
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,die,1.16,1.46,2,11,d,i,0,0.30000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,zuster,1.64,2.33,3,11,z,r,0,0.6900000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,is,2.62,2.86,4,11,I,s,0,0.23999999999999977
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,wast,3.1,3.56,5,11,w,t,0,0.45999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,aan,3.75,4.16,6,11,a:,n,0,0.41000000000000014
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,zorgzaam,4.39,5.19,7,11,z,m,0,0.8000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,bejaarde,5.37,6.07,8,11,b,@,0,0.7000000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,de,6.23,6.51,9,11,d,@,0,0.27999999999999936
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,lijdende,6.68,7.38,10,11,l,@,0,0.7000000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF521.TextGrid,de,7.57,7.95,11,11,d,@,0,0.3799999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,uit,0.0,0.46,1,12,ui,t,0,0.46
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,de,0.57,0.82,2,12,d,@,0,0.25
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,is,0.98,1.27,3,12,I,s,0,0.29000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,vrijwilliger,1.5,2.24,4,12,v,r,0,0.7400000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,het,2.44,2.85,5,12,@,t,0,0.41000000000000014
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,goochelaar,3.07,3.78,6,12,x,r,0,0.71
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,de,4.01,4.24,7,12,d,@,0,0.23000000000000043
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,instrueert,4.4,5.23,8,12,I,r,0,0.8300000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,publiek,5.48,6.0,9,12,p,k,0,0.5199999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,die,6.14,6.39,10,12,d,i,0,0.25
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,onduidelijk,6.56,7.36,11,12,O,k,0,0.8000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF522.TextGrid,enthousiaste,7.47,8.4,12,12,E,@,0,0.9300000000000006
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF523.TextGrid,doopt,0.0,0.51,1,10,d,t,0,0.51
