Word,n_syllables,Log10_Syllable_FREQcounts,Syllable_Zipfs,Min_Log10_FreqCount,Max_Log10_FreqCount,Mean_Log10_FreqCount,Min_Syll_Zipf,Bigrams,Bigram Occurrence Counts,Zipf
boerin,2.0,"(3.9188687433809846, 3.855458580386036)","(5.145800127915926, 5.082389964920978)",3.855458580386036,3.918868743380985,3.8871636618835104,5.082389964920978,"['bo', 'oe', 'er', 'ri', 'in']","[1606593.0, 837795.0, 6799370.0, 1787712.0, 2264626.0]",2.8179003247657106
hield,1.0,"(3.8553979966540686,)","(5.082329381189011,)",3.855397996654069,3.855397996654069,3.855397996654069,5.082329381189011,"['hi', 'ie', 'el', 'ld']","[484018.0, 2076673.0, 4671207.0, 840998.0]",5.174585402610457
netjes,2.0,"(4.705769661957218, 4.5906746805752014)","(5.932701046492159, 5.817606065110143)",4.5906746805752014,4.705769661957218,4.64822217126621,5.817606065110143,"['ne', 'et', 'tj', 'je', 'es']","[1475977.0, 1684914.0, 104770.0, 913788.0, 1784615.0]",4.474428079692531
winkel,2.0,"(4.297388411880627, 4.419311259689979)","(5.524319796415568, 5.6462426442249205)",4.297388411880627,4.419311259689979,4.358349835785303,5.524319796415568,"['wi', 'in', 'nk', 'ke', 'el']","[658045.0, 2264626.0, 476574.0, 3143026.0, 4671207.0]",4.810194776106231
werden,2.0,"(4.502194887898237, 5.692720929176541)","(5.729126272433179, 6.919652313711482)",4.502194887898237,5.692720929176541,5.097457908537389,5.729126272433179,"['we', 'er', 'rd', 'de', 'en']","[1965886.0, 6799370.0, 823655.0, 2559661.0, 8542439.0]",5.015418526936605
hippe,2.0,"(2.9079485216122722, 4.643600706192297)","(4.134879906147214, 5.870532090727238)",2.907948521612272,4.643600706192297,3.7757746139022847,4.134879906147214,"['hi', 'ip', 'pp', 'pe']","[484018.0, 54132.0, 297911.0, 1062538.0]",3.3286301804664533
brillen,2.0,"(3.468790262099611, 5.454660436181347)","(4.695721646634552, 6.681591820716289)",3.468790262099611,5.454660436181347,4.461725349140479,4.695721646634552,"['br', 'ri', 'il', 'll', 'le', 'en']","[191839.0, 1787712.0, 2591190.0, 2754440.0, 4397946.0, 8542439.0]",2.957562318194717
verkocht,2.0,"(5.884176605805033, 3.836640541572774)","(7.111107990339974, 5.063571926107715)",3.836640541572774,5.884176605805033,4.860408573688903,5.063571926107715,"['ve', 'er', 'rk', 'ko', 'oc', 'ch', 'ht']","[1767776.0, 6799370.0, 2174749.0, 466342.0, 270017.0, 1999086.0, 373636.0]",4.749252967214835
behoorlijk,3.0,"(5.7420971887829415, 4.5568450298595815, 5.323099399735069)","(6.969028573317883, 5.783776414394523, 6.55003078427001)",4.5568450298595815,5.7420971887829415,5.207347206125864,5.783776414394523,"['be', 'eh', 'ho', 'oo', 'or', 'rl', 'li', 'ij', 'jk']","[2443609.0, 134898.0, 1237078.0, 3901750.0, 2597583.0, 344538.0, 3369152.0, 1639122.0, 518095.0]",4.611979533108432
stugge,2.0,"(1.8195439355418688, 6.125745990776331)","(3.04647532007681, 7.352677375311273)",1.8195439355418688,6.125745990776331,3.9726449631591,3.04647532007681,"['st', 'tu', 'ug', 'gg', 'ge']","[2307098.0, 118674.0, 117069.0, 44738.0, 3692145.0]",2.30974483630608
diafragma,4.0,"(4.903502370898396, 5.254656818372799, 2.230448921378274, 5.233899315776511)","(6.130433755433337, 6.48158820290774, 3.4573803059132153, 6.460830700311453)",2.230448921378274,5.254656818372799,4.405626856606495,3.4573803059132158,"['di', 'ia', 'af', 'fr', 'ra', 'ag', 'gm', 'ma']","[1050254.0, 112581.0, 472535.0, 384202.0, 2220035.0, 400262.0, 16529.0, 957657.0]",2.55962230952268
buikholte,3.0,"(3.2278867046136734, 3.8209235878813175, 5.910038726309899)","(4.454818089148615, 5.047854972416259, 7.13697011084484)",3.227886704613673,5.910038726309899,4.31961633960163,4.454818089148615,"['bu', 'ui', 'ik', 'kh', 'ho', 'ol', 'lt', 'te']","[200521.0, 687028.0, 157922.0, 9729.0, 1237078.0, 2233880.0, 1858662.0, 3522714.0]",2.0544723312027733
en,1.0,"(5.823575291952032,)","(7.0505066764869735,)",5.823575291952032,5.823575291952032,5.823575291952032,7.0505066764869735,['en'],[8542439.0],7.142016667389458
borstholte,3.0,"(3.2657609167176105, 3.8209235878813175, 5.910038726309899)","(4.492692301252552, 5.047854972416259, 7.13697011084484)",3.2657609167176105,5.910038726309899,4.332241076969609,4.492692301252552,"['bo', 'or', 'rs', 'st', 'th', 'ho', 'ol', 'lt', 'te']","[1606593.0, 2597583.0, 834594.0, 2307098.0, 446916.0, 1237078.0, 2233880.0, 1858662.0, 3522714.0]",2.43468357291438
scheidt,1.0,"(2.5634810853944106,)","(3.7904124699293518,)",2.5634810853944106,2.5634810853944106,2.5634810853944106,3.790412469929352,"['sc', 'ch', 'he', 'ei', 'id', 'dt']","[1079447.0, 1999086.0, 822995.0, 2483878.0, 469631.0, 71691.0]",3.7932528896871434
belangrijk,3.0,"(5.7420971887829415, 4.727183263879961, 4.233579856679016)","(6.969028573317883, 5.954114648414901, 5.460511241213958)",4.233579856679016,5.7420971887829415,4.900953436447306,5.460511241213958,"['be', 'el', 'la', 'an', 'ng', 'gr', 'ri', 'ij', 'jk']","[2443609.0, 4671207.0, 2444604.0, 4143386.0, 2927082.0, 789301.0, 1787712.0, 1639122.0, 518095.0]",5.226783299724728
neem,1.0,"(4.466986182866968,)","(5.693917567401909,)",4.466986182866968,4.466986182866968,4.466986182866968,5.693917567401909,"['ne', 'ee', 'em']","[1475977.0, 944702.0, 924741.0]",5.814140175892404
boer,1.0,"(3.3888114134735234,)","(4.615742798008465,)",3.3888114134735234,3.3888114134735234,3.3888114134735234,4.615742798008465,"['bo', 'oe', 'er']","[1606593.0, 837795.0, 6799370.0]",4.166406607535455
kleine,2.0,"(4.1239169434981315, 5.210168644978889)","(5.350848328033074, 6.4371000295138305)",4.123916943498132,5.210168644978889,4.66704279423851,5.350848328033074,"['kl', 'le', 'ei', 'in', 'ne']","[549706.0, 4397946.0, 2483878.0, 2264626.0, 1475977.0]",5.425540193474509
biggetje,3.0,"(3.101403350555331, 6.125745990776331, 4.6187695770752395)","(4.328334735090272, 7.352677375311273, 5.845700961610181)",3.101403350555331,6.125745990776331,4.615306306135634,4.328334735090272,"['bi', 'ig', 'gg', 'ge', 'et', 'tj', 'je']","[743491.0, 960409.0, 44738.0, 3692145.0, 1684914.0, 104770.0, 913788.0]",3.103690353872955
voert,1.0,"(2.919601023784111,)","(4.146532408319052,)",2.919601023784111,2.919601023784111,2.919601023784111,4.146532408319052,"['vo', 'oe', 'er', 'rt']","[2123358.0, 837795.0, 6799370.0, 1154116.0]",4.092694969571491
serieus,3.0,"(4.956590989378359, 4.870825118775824, 3.721563318357481)","(6.1835223739133, 6.097756503310765, 4.948494702892422)",3.721563318357481,4.956590989378359,4.516326475503887,4.948494702892422,"['se', 'er', 'ri', 'ie', 'eu', 'us']","[763112.0, 6799370.0, 1787712.0, 2076673.0, 135956.0, 727825.0]",4.969344148742824
kwade,2.0,"(4.021147935720995, 6.234172950952972)","(5.248079320255936, 7.461104335487914)",4.021147935720995,6.234172950952972,5.127660443336984,5.248079320255936,"['kw', 'wa', 'ad', 'de']","[131960.0, 409327.0, 474501.0, 2559661.0]",4.1582760521587305
haatte,2.0,"(3.881498779614983, 5.910038726309899)","(5.108430164149924, 7.13697011084484)",3.881498779614983,5.910038726309899,4.895768752962441,5.108430164149924,"['ha', 'aa', 'at', 'tt', 'te']","[1299761.0, 2730922.0, 996808.0, 519286.0, 3522714.0]",4.179628160783303
richard,2.0,"(4.870825118775824, 3.3059958827708047)","(6.097756503310765, 4.532927267305746)",3.3059958827708047,4.870825118775824,4.088410500773314,4.532927267305746,"['ri', 'ic', 'ch', 'ha', 'ar', 'rd']","[1787712.0, 911860.0, 1999086.0, 1299761.0, 1754491.0, 823655.0]",4.616765195659248
oudere,3.0,"(4.4557582031041365, 6.234172950952972, 5.252083235452522)","(5.682689587639079, 7.461104335487914, 6.479014619987463)",4.4557582031041365,6.234172950952972,5.314004796503211,5.682689587639079,"['ou', 'ud', 'de', 'er', 're']","[846499.0, 671255.0, 2559661.0, 6799370.0, 1607974.0]",4.22649114062733
dieren,2.0,"(5.527754887527666, 5.482819293405307)","(6.754686272062608, 6.7097506779402485)",5.482819293405307,5.527754887527666,5.505287090466487,6.7097506779402485,"['di', 'ie', 'er', 're', 'en']","[1050254.0, 2076673.0, 6799370.0, 1607974.0, 8542439.0]",4.732626369213211
verzorgde,3.0,"(5.884176605805033, 4.083538451230139, 6.234172950952972)","(7.111107990339974, 5.310469835765081, 7.461104335487914)",4.083538451230139,6.234172950952972,5.400629335996048,5.310469835765081,"['ve', 'er', 'rz', 'zo', 'or', 'rg', 'gd', 'de']","[1767776.0, 6799370.0, 85749.0, 40239.0, 2597583.0, 709881.0, 109191.0, 2559661.0]",3.230563590258454
ging,1.0,"(4.595727636913831,)","(5.822659021448773,)",4.595727636913831,4.595727636913831,4.595727636913831,5.822659021448773,"['gi', 'in', 'ng']","[669114.0, 2264626.0, 2927082.0]",5.698871527094287
hen,1.0,"(4.272189831450441,)","(5.499121215985382,)",4.272189831450441,4.272189831450441,4.272189831450441,5.499121215985382,"['he', 'en']","[822995.0, 8542439.0]",5.513472570471468
verzamelen,4.0,"(5.884176605805033, 4.520300081549378, 5.690652292689712, 5.454660436181347)","(7.111107990339974, 5.747231466084319, 6.917583677224654, 6.681591820716289)",4.520300081549378,5.884176605805033,5.387447354056367,5.747231466084319,"['ve', 'er', 'rz', 'za', 'am', 'me', 'el', 'le', 'en']","[1767776.0, 6799370.0, 85749.0, 308657.0, 930317.0, 1659354.0, 4671207.0, 4397946.0, 8542439.0]",4.209808368667835
zielige,3.0,"(4.727907081406697, 4.999965255051631, 6.125745990776331)","(5.954838465941638, 6.226896639586572, 7.352677375311273)",4.727907081406697,6.125745990776331,5.284539442411553,5.954838465941638,"['zi', 'ie', 'el', 'li', 'ig', 'ge']","[123482.0, 2076673.0, 4671207.0, 3369152.0, 960409.0, 3692145.0]",4.043031288081389
bangerik,3.0,"(3.731024379815688, 6.125745990776331, 3.190611797813605)","(4.957955764350629, 7.352677375311273, 4.417543182348546)",3.190611797813605,6.125745990776331,4.349127389468542,4.417543182348546,"['ba', 'an', 'ng', 'ge', 'er', 'ri', 'ik']","[584273.0, 4143386.0, 2927082.0, 3692145.0, 6799370.0, 1787712.0, 157922.0]",2.998955003352942
tandarts,2.0,"(3.241048150671644, 3.437750562820388)","(4.467979535206585, 4.664681947355329)",3.241048150671644,3.437750562820388,3.339399356746016,4.467979535206585,"['ta', 'an', 'nd', 'da', 'ar', 'rt', 'ts']","[892070.0, 4143386.0, 2576478.0, 1096946.0, 1754491.0, 1154116.0, 235160.0]",4.1582760521587305
inschakelde,4.0,"(5.704650611569667, 4.0587675553704194, 4.419311259689979, 6.234172950952972)","(6.931581996104608, 5.285698939905361, 5.6462426442249205, 7.461104335487914)",4.0587675553704194,6.234172950952972,5.104225594395759,5.285698939905361,"['in', 'ns', 'sc', 'ch', 'ha', 'ak', 'ke', 'el', 'ld', 'de']","[2264626.0, 612425.0, 1079447.0, 1999086.0, 1299761.0, 762048.0, 3143026.0, 4671207.0, 840998.0, 2559661.0]",1.957562318194717
heftige,3.0,"(3.1571544399062814, 4.854542865117994, 6.125745990776331)","(4.384085824441223, 6.081474249652935, 7.352677375311273)",3.1571544399062814,6.125745990776331,4.712481098600201,4.384085824441223,"['he', 'ef', 'ft', 'ti', 'ig', 'ge']","[822995.0, 169410.0, 179822.0, 1353437.0, 960409.0, 3692145.0]",3.299984999016923
pijn,1.0,"(4.164412344104769,)","(5.39134372863971,)",4.164412344104769,4.164412344104769,4.164412344104769,5.39134372863971,"['pi', 'ij', 'jn']","[1566256.0, 1639122.0, 79695.0]",5.421455307180624
afgelopen,4.0,"(5.071281677317003, 6.125745990776331, 5.050406826311583, 5.250193036344548)","(6.2982130618519445, 7.352677375311273, 6.2773382108465245, 6.477124420879489)",5.050406826311583,6.125745990776331,5.374406882687366,6.2773382108465245,"['af', 'fg', 'ge', 'el', 'lo', 'op', 'pe', 'en']","[472535.0, 119621.0, 3692145.0, 4671207.0, 1188135.0, 976321.0, 1062538.0, 8542439.0]",4.980608902270222
maand,1.0,"(3.625209525381881,)","(4.852140909916822,)",3.625209525381881,3.625209525381881,3.625209525381881,4.852140909916822,"['ma', 'aa', 'an', 'nd']","[957657.0, 2730922.0, 4143386.0, 2576478.0]",4.967862274834529
gewonde,3.0,"(6.125745990776331, 4.134463991534289, 6.234172950952972)","(7.352677375311273, 5.36139537606923, 7.461104335487914)",4.134463991534289,6.234172950952972,5.498127644421198,5.36139537606923,"['ge', 'ew', 'wo', 'on', 'nd', 'de']","[3692145.0, 587000.0, 933919.0, 2451854.0, 2576478.0, 2559661.0]",3.853812880656355
paragnost,3.0,"(4.816499810592357, 4.822632212416613, 1.2787536009528289)","(6.043431195127299, 6.049563596951554, 2.50568498548777)",1.2787536009528289,4.822632212416613,3.639295207987266,2.50568498548777,"['pa', 'ar', 'ra', 'ag', 'gn', 'no', 'os', 'st']","[319786.0, 1754491.0, 2220035.0, 400262.0, 43396.0, 847517.0, 588208.0, 2307098.0]",2.5016303625449927
vele,2.0,"(4.7110813932144335, 5.5573243025633445)","(5.938012777749375, 6.784255687098286)",4.7110813932144335,5.5573243025633445,5.134202847888889,5.938012777749375,"['ve', 'el', 'le']","[1767776.0, 4671207.0, 4397946.0]",4.6466490885986405
complicaties,4.0,"(4.348538501257994, 3.396548037987132, 4.558948445978039, 4.0600175425316)","(5.575469885792934, 4.623479422522073, 5.785879830512981, 5.2869489270665415)",3.396548037987132,4.558948445978039,4.091013131938691,4.623479422522073,"['co', 'om', 'mp', 'pl', 'li', 'ic', 'ca', 'at', 'ti', 'ie', 'es']","[488809.0, 2473734.0, 51276.0, 97171.0, 3369152.0, 911860.0, 177266.0, 996808.0, 1353437.0, 2076673.0, 1784615.0]",3.4793539678338403
buurman,2.0,"(3.089198366805149, 5.0582589559872)","(4.31612975134009, 6.285190340522141)",3.089198366805149,5.0582589559872,4.073728661396174,4.31612975134009,"['bu', 'uu', 'ur', 'rm', 'ma', 'an']","[200521.0, 78760.0, 346154.0, 1049306.0, 957657.0, 4143386.0]",4.119678459257085
zus,1.0,"(4.2533864729877715,)","(5.480317857522714,)",4.253386472987772,4.253386472987772,4.253386472987772,5.480317857522714,"['zu', 'us']","[95553.0, 727825.0]",5.113732735324504
psychose,3.0,"(3.597366050266028, 3.791690649020118, 4.956590989378359)","(4.824297434800969, 5.01862203355506, 6.1835223739133)",3.597366050266028,4.956590989378359,4.1152158962215015,4.824297434800969,"['ps', 'sy', 'yc', 'ch', 'ho', 'os', 'se']","[133657.0, 156747.0, 108972.0, 1999086.0, 1237078.0, 588208.0, 763112.0]",3.1478940163650084
beter,2.0,"(5.7420971887829415, 5.393873404149383)","(6.969028573317883, 6.620804788684325)",5.393873404149383,5.7420971887829415,5.567985296466162,6.620804788684325,"['be', 'et', 'te', 'er']","[2443609.0, 1684914.0, 3522714.0, 6799370.0]",5.8355092698239055
keek,1.0,"(3.5553363279952666,)","(4.782267712530208,)",3.5553363279952666,3.5553363279952666,3.5553363279952666,4.782267712530208,"['ke', 'ee', 'ek']","[3143026.0, 944702.0, 762098.0]",4.866717028003142
broer,1.0,"(4.085183508052778,)","(5.31211489258772,)",4.085183508052778,4.085183508052778,4.085183508052778,5.31211489258772,"['br', 'ro', 'oe', 'er']","[191839.0, 1417238.0, 837795.0, 6799370.0]",5.386587474906236
grote,2.0,"(4.4131823713296505, 5.910038726309899)","(5.640113755864592, 7.13697011084484)",4.4131823713296505,5.910038726309899,5.161610548819775,5.640113755864592,"['gr', 'ro', 'ot', 'te']","[789301.0, 1417238.0, 1595020.0, 3522714.0]",5.682370486760436
takken,2.0,"(2.9095560292411755, 5.606547956038138)","(4.136487413776116, 6.83347934057308)",2.9095560292411755,5.606547956038138,4.258051992639657,4.136487413776116,"['ta', 'ak', 'kk', 'ke', 'en']","[892070.0, 762048.0, 65091.0, 3143026.0, 8542439.0]",3.5623282028986045
vuur,1.0,"(3.8752349464501648,)","(5.102166330985106,)",3.8752349464501648,3.8752349464501648,3.8752349464501648,5.102166330985106,"['vu', 'uu', 'ur']","[1199264.0, 78760.0, 346154.0]",4.998856288843617
gebruikte,3.0,"(6.125745990776331, 3.8877297972880305, 5.910038726309899)","(7.352677375311273, 5.114661181822972, 7.13697011084484)",3.8877297972880314,6.125745990776331,5.307838171458087,5.114661181822972,"['ge', 'eb', 'br', 'ru', 'ui', 'ik', 'kt', 'te']","[3692145.0, 154238.0, 191839.0, 1082518.0, 687028.0, 157922.0, 179298.0, 3522714.0]",4.511748517264099
ervaren,3.0,"(5.670510246781522, 4.78895984789585, 5.482819293405307)","(6.897441631316463, 6.015891232430791, 6.7097506779402485)",4.78895984789585,5.670510246781522,5.314096462694226,6.015891232430791,"['er', 'rv', 'va', 'ar', 're', 'en']","[6799370.0, 59129.0, 313419.0, 1754491.0, 1607974.0, 8542439.0]",4.106781430850097
agent,2.0,"(5.254656818372799, 4.041116227969485)","(6.48158820290774, 5.268047612504427)",4.041116227969485,5.254656818372799,4.647886523171142,5.268047612504427,"['ag', 'ge', 'en', 'nt']","[400262.0, 3692145.0, 8542439.0, 1477178.0]",5.267192485620615
daar,1.0,"(5.190155142594566,)","(6.4170865271295074,)",5.190155142594566,5.190155142594566,5.190155142594566,6.4170865271295074,"['da', 'aa', 'ar']","[1096946.0, 2730922.0, 1754491.0]",6.39544362518237
liep,1.0,"(3.5720579899263045,)","(4.798989374461246,)",3.5720579899263045,3.5720579899263045,3.5720579899263045,4.798989374461246,"['li', 'ie', 'ep']","[3369152.0, 2076673.0, 189025.0]",4.849935225593153
toerist,2.0,"(4.799698866883532, 3.0013009330204183)","(6.026630251418473, 4.228232317555359)",3.0013009330204183,4.799698866883532,3.900499899951975,4.228232317555359,"['to', 'oe', 'er', 'ri', 'is', 'st']","[2236591.0, 837795.0, 6799370.0, 1787712.0, 3439538.0, 2307098.0]",3.5910307737743032
gered,2.0,"(6.125745990776331, 4.2510782644840015)","(7.352677375311273, 5.478009649018944)",4.2510782644840015,6.125745990776331,5.188412127630167,5.478009649018944,"['ge', 'er', 're', 'ed']","[3692145.0, 6799370.0, 1607974.0, 636500.0]",4.9727124214241885
makelaars,3.0,"(5.233899315776511, 5.232299665207751, 3.2265999052073573)","(6.460830700311453, 6.459231049742693, 4.4535312897422985)",3.2265999052073573,5.233899315776511,4.564266295397207,4.4535312897422985,"['ma', 'ak', 'ke', 'el', 'la', 'aa', 'ar', 'rs']","[957657.0, 762048.0, 3143026.0, 4671207.0, 2444604.0, 2730922.0, 1754491.0, 834594.0]",3.095865016360998
nieuwe,2.0,"(4.476860599826231, 5.300412859229037)","(5.703791984361171, 6.527344243763977)",4.476860599826231,5.300412859229037,4.888636729527634,5.703791984361171,"['ni', 'ie', 'eu', 'uw', 'we']","[638298.0, 2076673.0, 135956.0, 98896.0, 1965886.0]",5.61091957267525
kopers,2.0,"(5.1102293320630805, 3.7292458072253067)","(6.337160716598022, 4.956177191760248)",3.7292458072253063,5.1102293320630805,4.419737569644194,4.956177191760248,"['ko', 'op', 'pe', 'er', 'rs']","[466342.0, 976321.0, 1062538.0, 6799370.0, 834594.0]",3.4694456791735915
gehaaid,2.0,"(6.125745990776331, 1.4771212547196624)","(7.352677375311273, 2.704052639254604)",1.4771212547196624,6.125745990776331,3.801433622747997,2.704052639254604,"['ge', 'eh', 'ha', 'aa', 'ai', 'id']","[3692145.0, 134898.0, 1299761.0, 2730922.0, 444826.0, 469631.0]",2.8179003247657106
lekker,2.0,"(4.250590758700192, 5.011832548109989)","(5.477522143235134, 6.238763932644931)",4.250590758700192,5.011832548109989,4.63121165340509,5.477522143235134,"['le', 'ek', 'kk', 'ke', 'er']","[4397946.0, 762098.0, 65091.0, 3143026.0, 6799370.0]",5.437461393167233
biertje,2.0,"(3.647480773173676, 4.6187695770752395)","(4.874412157708617, 5.845700961610181)",3.647480773173676,4.61876957707524,4.133125175124458,4.874412157708617,"['bi', 'ie', 'er', 'rt', 'tj', 'je']","[743491.0, 2076673.0, 6799370.0, 1154116.0, 104770.0, 913788.0]",4.539341363923176
gemaakt,2.0,"(6.125745990776331, 4.62433367169012)","(7.352677375311273, 5.851265056225062)",4.62433367169012,6.125745990776331,5.3750398312332255,5.851265056225062,"['ge', 'em', 'ma', 'aa', 'ak', 'kt']","[3692145.0, 924741.0, 957657.0, 2730922.0, 762048.0, 179298.0]",5.439935603653299
gerst,1.0,"(1.4313637641589874,)","(2.6582951486939286,)",1.4313637641589874,1.4313637641589874,1.4313637641589874,2.658295148693929,"['ge', 'er', 'rs', 'st']","[3692145.0, 6799370.0, 834594.0, 2307098.0]",2.717230162884348
eigenaar,3.0,"(4.651665603922935, 6.125745990776331, 5.332363714433459)","(5.878596988457877, 7.352677375311273, 6.5592950989684)",4.651665603922935,6.125745990776331,5.369925103044242,5.878596988457877,"['ei', 'ig', 'ge', 'en', 'na', 'aa', 'ar']","[2483878.0, 960409.0, 3692145.0, 8542439.0, 523332.0, 2730922.0, 1754491.0]",4.5225241226570105
eerste,2.0,"(4.661897832970512, 4.967576054695768)","(5.888829217505453, 6.194507439230709)",4.661897832970512,4.967576054695768,4.81473694383314,5.888829217505453,"['ee', 'er', 'rs', 'st', 'te']","[944702.0, 6799370.0, 834594.0, 2307098.0, 3522714.0]",5.669769925495477
